Date,IBOV,BPAC11,CCRO3,CYRE3,CSNA3,ITUB4,LREN3,LCAM3,PRIO3,VALE3,VVAR3
2005-07-25,24531.0,,1.8398741483688354,1.378808617591858,3.794147491455078,4.407543182373047,0.986694872379303,,,11.614450454711914,1.8322116136550903
2005-07-26,24868.0,,1.9138550758361816,1.328972339630127,3.9616153240203857,4.439131259918213,0.984276533126831,,,11.527688026428223,1.8322116136550903
2005-07-27,25338.0,,1.9013463258743286,,3.917497396469116,4.596546649932861,0.9915310144424438,,,11.558572769165039,1.8322116136550903
2005-07-28,26068.0,,1.9102810621261597,1.4751591682434082,4.0066328048706055,4.743467807769775,0.9963682889938354,,,11.617390632629395,1.8322116136550903
2005-07-29,26042.0,,1.9156421422958374,1.4618695974349976,4.033644199371338,4.732977867126465,1.1122080087661743,,,11.542394638061523,1.8322116136550903
2005-08-01,26298.0,,1.9388725757598877,1.4950937032699585,3.9877259731292725,4.837919235229492,1.1129339933395386,,,11.471805572509766,1.8322116136550903
2005-08-02,26789.0,,1.9335120916366577,,4.096670627593994,4.999533176422119,1.119705319404602,,,11.69091796875,1.8322116136550903
2005-08-03,26714.0,,1.9656774997711182,1.5382853746414185,4.128182888031006,4.877693176269531,1.1245425939559937,,,11.757092475891113,1.8322116136550903
2005-08-04,26470.0,,1.9653202295303345,1.4801428318023682,4.081364154815674,4.806436061859131,1.1245425939559937,,,11.617390632629395,1.8322116136550903
2005-08-05,26518.0,,1.9560277462005615,,4.078663349151611,4.748719215393066,1.1245425939559937,,,11.543864250183105,1.8322116136550903
2005-08-08,26711.0,,1.9406602382659912,,4.1876068115234375,4.837919235229492,1.1366338729858398,,,11.808564186096191,1.8322116136550903
2005-08-09,27291.0,,1.9156421422958374,1.4950937032699585,4.392890453338623,4.892486572265625,1.1487252712249756,,,11.996796607971191,1.8322116136550903
2005-08-10,27117.0,,1.943519115447998,1.8273369073867798,4.286647319793701,4.97434663772583,1.1366338729858398,,,12.058558464050293,1.8322116136550903
